date,ticker,currency,close_price,source_type,note
2024-09-30,DBMF,USD,92.1979,synthetic,synthetic_v1_dataset_generator
2024-10-31,DBMF,USD,93.9622,synthetic,synthetic_v1_dataset_generator
2024-11-30,DBMF,USD,96.0103,synthetic,synthetic_v1_dataset_generator
2024-12-31,DBMF,USD,98.1148,synthetic,synthetic_v1_dataset_generator
2025-01-31,DBMF,USD,100.045,synthetic,synthetic_v1_dataset_generator
2025-02-28,DBMF,USD,101.6136,synthetic,synthetic_v1_dataset_generator
2025-03-31,DBMF,USD,102.7149,synthetic,synthetic_v1_dataset_generator
2025-04-30,DBMF,USD,103.3413,synthetic,synthetic_v1_dataset_generator
2025-05-31,DBMF,USD,103.5708,synthetic,synthetic_v1_dataset_generator
2025-06-30,DBMF,USD,103.5341,synthetic,synthetic_v1_dataset_generator
2025-07-31,DBMF,USD,103.3721,synthetic,synthetic_v1_dataset_generator
2025-08-31,DBMF,USD,103.2023,synthetic,synthetic_v1_dataset_generator
2025-09-30,DBMF,USD,103.1029,synthetic,synthetic_v1_dataset_generator
2025-10-31,DBMF,USD,103.1147,synthetic,synthetic_v1_dataset_generator
2025-11-30,DBMF,USD,103.2578,synthetic,synthetic_v1_dataset_generator
2025-12-31,DBMF,USD,103.551,synthetic,synthetic_v1_dataset_generator
2026-01-31,DBMF,USD,104.0263,synthetic,synthetic_v1_dataset_generator
2026-02-28,DBMF,USD,104.7306,synthetic,synthetic_v1_dataset_generator
2026-03-31,DBMF,USD,105.7124,synthetic,synthetic_v1_dataset_generator
2026-04-30,DBMF,USD,106.9985,synthetic,synthetic_v1_dataset_generator
2023-01-31,QAI,USD,94.0,synthetic,synthetic_v1_dataset_generator
2023-02-28,QAI,USD,96.1577,synthetic,synthetic_v1_dataset_generator
2023-03-31,QAI,USD,98.4812,synthetic,synthetic_v1_dataset_generator
2023-04-30,QAI,USD,100.7551,synthetic,synthetic_v1_dataset_generator
2023-05-31,QAI,USD,102.7842,synthetic,synthetic_v1_dataset_generator
2023-06-30,QAI,USD,104.425,synthetic,synthetic_v1_dataset_generator
2023-07-31,QAI,USD,105.6004,synthetic,synthetic_v1_dataset_generator
2023-08-31,QAI,USD,106.2945,synthetic,synthetic_v1_dataset_generator
2023-09-30,QAI,USD,106.5327,synthetic,synthetic_v1_dataset_generator
2023-10-31,QAI,USD,106.3577,synthetic,synthetic_v1_dataset_generator
2023-11-30,QAI,USD,105.814,synthetic,synthetic_v1_dataset_generator
2023-12-31,QAI,USD,104.9463,synthetic,synthetic_v1_dataset_generator
2024-01-31,QAI,USD,103.8119,synthetic,synthetic_v1_dataset_generator
2024-02-29,QAI,USD,102.4978,synthetic,synthetic_v1_dataset_generator
2024-03-31,QAI,USD,101.1317,synthetic,synthetic_v1_dataset_generator
2024-04-30,QAI,USD,99.8796,synthetic,synthetic_v1_dataset_generator
2024-05-31,QAI,USD,98.9266,synthetic,synthetic_v1_dataset_generator
2024-06-30,QAI,USD,98.4469,synthetic,synthetic_v1_dataset_generator
2024-07-31,QAI,USD,98.5707,synthetic,synthetic_v1_dataset_generator
2024-08-31,QAI,USD,99.3565,synthetic,synthetic_v1_dataset_generator
2024-09-30,QAI,USD,100.7744,synthetic,synthetic_v1_dataset_generator
2024-10-31,QAI,USD,102.7028,synthetic,synthetic_v1_dataset_generator
2024-11-30,QAI,USD,104.9415,synthetic,synthetic_v1_dataset_generator
2024-12-31,QAI,USD,107.2417,synthetic,synthetic_v1_dataset_generator
2025-01-31,QAI,USD,109.3515,synthetic,synthetic_v1_dataset_generator
2025-02-28,QAI,USD,111.066,synthetic,synthetic_v1_dataset_generator
2025-03-31,QAI,USD,112.2698,synthetic,synthetic_v1_dataset_generator
2025-04-30,QAI,USD,112.9544,synthetic,synthetic_v1_dataset_generator
2025-05-31,QAI,USD,113.2053,synthetic,synthetic_v1_dataset_generator
2025-06-30,QAI,USD,113.1652,synthetic,synthetic_v1_dataset_generator
2025-07-31,QAI,USD,112.9881,synthetic,synthetic_v1_dataset_generator
2025-08-31,QAI,USD,112.8025,synthetic,synthetic_v1_dataset_generator
2025-09-30,QAI,USD,112.6938,synthetic,synthetic_v1_dataset_generator
2025-10-31,QAI,USD,112.7068,synthetic,synthetic_v1_dataset_generator
2025-11-30,QAI,USD,112.8632,synthetic,synthetic_v1_dataset_generator
2025-12-31,QAI,USD,113.1836,synthetic,synthetic_v1_dataset_generator
2026-01-31,QAI,USD,113.7032,synthetic,synthetic_v1_dataset_generator
2026-02-28,QAI,USD,114.473,synthetic,synthetic_v1_dataset_generator
2026-03-31,QAI,USD,115.5461,synthetic,synthetic_v1_dataset_generator
2026-04-30,QAI,USD,116.9518,synthetic,synthetic_v1_dataset_generator
2023-01-31,ES1,USD,146.0,synthetic,synthetic_v1_dataset_generator
2023-02-28,ES1,USD,150.6218,synthetic,synthetic_v1_dataset_generator
2023-03-31,ES1,USD,155.9179,synthetic,synthetic_v1_dataset_generator
2023-04-30,ES1,USD,161.5004,synthetic,synthetic_v1_dataset_generator
2023-05-31,ES1,USD,166.9769,synthetic,synthetic_v1_dataset_generator
2023-06-30,ES1,USD,172.008,synthetic,synthetic_v1_dataset_generator
2023-07-31,ES1,USD,176.3414,synthetic,synthetic_v1_dataset_generator
2023-08-31,ES1,USD,179.8142,synthetic,synthetic_v1_dataset_generator
2023-09-30,ES1,USD,182.3273,synthetic,synthetic_v1_dataset_generator
2023-10-31,ES1,USD,183.8147,synthetic,synthetic_v1_dataset_generator
2023-11-30,ES1,USD,184.2276,synthetic,synthetic_v1_dataset_generator
2023-12-31,ES1,USD,183.5509,synthetic,synthetic_v1_dataset_generator
2024-01-31,ES1,USD,181.8454,synthetic,synthetic_v1_dataset_generator
2024-02-29,ES1,USD,179.2959,synthetic,synthetic_v1_dataset_generator
2024-03-31,ES1,USD,176.2354,synthetic,synthetic_v1_dataset_generator
2024-04-30,ES1,USD,173.1264,synthetic,synthetic_v1_dataset_generator
2024-05-31,ES1,USD,170.4978,synthetic,synthetic_v1_dataset_generator
2024-06-30,ES1,USD,168.8571,synthetic,synthetic_v1_dataset_generator
2024-07-31,ES1,USD,168.6065,synthetic,synthetic_v1_dataset_generator
2024-08-31,ES1,USD,169.9803,synthetic,synthetic_v1_dataset_generator
2024-09-30,ES1,USD,173.0097,synthetic,synthetic_v1_dataset_generator
2024-10-31,ES1,USD,177.5142,synthetic,synthetic_v1_dataset_generator
2024-11-30,ES1,USD,183.1189,synthetic,synthetic_v1_dataset_generator
2024-12-31,ES1,USD,189.3022,synthetic,synthetic_v1_dataset_generator
2025-01-31,ES1,USD,195.4793,synthetic,synthetic_v1_dataset_generator
2025-02-28,ES1,USD,201.109,synthetic,synthetic_v1_dataset_generator
2025-03-31,ES1,USD,205.7995,synthetic,synthetic_v1_dataset_generator
2025-04-30,ES1,USD,209.3744,synthetic,synthetic_v1_dataset_generator
2025-05-31,ES1,USD,211.8749,synthetic,synthetic_v1_dataset_generator
2025-06-30,ES1,USD,213.4997,synthetic,synthetic_v1_dataset_generator
2025-07-31,ES1,USD,214.5135,synthetic,synthetic_v1_dataset_generator
2025-08-31,ES1,USD,215.165,synthetic,synthetic_v1_dataset_generator
2025-09-30,ES1,USD,215.6442,synthetic,synthetic_v1_dataset_generator
2025-10-31,ES1,USD,216.0865,synthetic,synthetic_v1_dataset_generator
2025-11-30,ES1,USD,216.6109,synthetic,synthetic_v1_dataset_generator
2025-12-31,ES1,USD,217.3673,synthetic,synthetic_v1_dataset_generator
2026-01-31,ES1,USD,218.5649,synthetic,synthetic_v1_dataset_generator
2026-02-28,ES1,USD,220.4649,synthetic,synthetic_v1_dataset_generator
2026-03-31,ES1,USD,223.3321,synthetic,synthetic_v1_dataset_generator
2026-04-30,ES1,USD,227.3591,synthetic,synthetic_v1_dataset_generator
2023-01-31,NQ1,USD,153.0,synthetic,synthetic_v1_dataset_generator
2023-02-28,NQ1,USD,157.8434,synthetic,synthetic_v1_dataset_generator
2023-03-31,NQ1,USD,163.3935,synthetic,synthetic_v1_dataset_generator
2023-04-30,NQ1,USD,169.2436,synthetic,synthetic_v1_dataset_generator
2023-05-31,NQ1,USD,174.9827,synthetic,synthetic_v1_dataset_generator
2023-06-30,NQ1,USD,180.2549,synthetic,synthetic_v1_dataset_generator
2023-07-31,NQ1,USD,184.7962,synthetic,synthetic_v1_dataset_generator
2023-08-31,NQ1,USD,188.4354,synthetic,synthetic_v1_dataset_generator
2023-09-30,NQ1,USD,191.0691,synthetic,synthetic_v1_dataset_generator
2023-10-31,NQ1,USD,192.6277,synthetic,synthetic_v1_dataset_generator
2023-11-30,NQ1,USD,193.0604,synthetic,synthetic_v1_dataset_generator
2023-12-31,NQ1,USD,192.3513,synthetic,synthetic_v1_dataset_generator
2024-01-31,NQ1,USD,190.564,synthetic,synthetic_v1_dataset_generator
2024-02-29,NQ1,USD,187.8922,synthetic,synthetic_v1_dataset_generator
2024-03-31,NQ1,USD,184.685,synthetic,synthetic_v1_dataset_generator
2024-04-30,NQ1,USD,181.427,synthetic,synthetic_v1_dataset_generator
2024-05-31,NQ1,USD,178.6724,synthetic,synthetic_v1_dataset_generator
2024-06-30,NQ1,USD,176.953,synthetic,synthetic_v1_dataset_generator
2024-07-31,NQ1,USD,176.6904,synthetic,synthetic_v1_dataset_generator
2024-08-31,NQ1,USD,178.13,synthetic,synthetic_v1_dataset_generator
2024-09-30,NQ1,USD,181.3047,synthetic,synthetic_v1_dataset_generator
2024-10-31,NQ1,USD,186.0252,synthetic,synthetic_v1_dataset_generator
2024-11-30,NQ1,USD,191.8985,synthetic,synthetic_v1_dataset_generator
2024-12-31,NQ1,USD,198.3784,synthetic,synthetic_v1_dataset_generator
2025-01-31,NQ1,USD,204.8516,synthetic,synthetic_v1_dataset_generator
2025-02-28,NQ1,USD,210.7512,synthetic,synthetic_v1_dataset_generator
2025-03-31,NQ1,USD,215.6666,synthetic,synthetic_v1_dataset_generator
2025-04-30,NQ1,USD,219.4129,synthetic,synthetic_v1_dataset_generator
2025-05-31,NQ1,USD,222.0333,synthetic,synthetic_v1_dataset_generator
2025-06-30,NQ1,USD,223.736,synthetic,synthetic_v1_dataset_generator
2025-07-31,NQ1,USD,224.7984,synthetic,synthetic_v1_dataset_generator
2025-08-31,NQ1,USD,225.4812,synthetic,synthetic_v1_dataset_generator
2025-09-30,NQ1,USD,225.9833,synthetic,synthetic_v1_dataset_generator
2025-10-31,NQ1,USD,226.4468,synthetic,synthetic_v1_dataset_generator
2025-11-30,NQ1,USD,226.9963,synthetic,synthetic_v1_dataset_generator
2025-12-31,NQ1,USD,227.789,synthetic,synthetic_v1_dataset_generator
2026-01-31,NQ1,USD,229.0441,synthetic,synthetic_v1_dataset_generator
2026-02-28,NQ1,USD,231.0351,synthetic,synthetic_v1_dataset_generator
2026-03-31,NQ1,USD,234.0398,synthetic,synthetic_v1_dataset_generator
2026-04-30,NQ1,USD,238.2599,synthetic,synthetic_v1_dataset_generator
2023-01-31,SPY_PUT,USD,121.0,synthetic,synthetic_v1_dataset_generator
2023-02-28,SPY_PUT,USD,124.8304,synthetic,synthetic_v1_dataset_generator
2023-03-31,SPY_PUT,USD,129.2197,synthetic,synthetic_v1_dataset_generator
2023-04-30,SPY_PUT,USD,133.8462,synthetic,synthetic_v1_dataset_generator
2023-05-31,SPY_PUT,USD,138.385,synthetic,synthetic_v1_dataset_generator
2023-06-30,SPY_PUT,USD,142.5546,synthetic,synthetic_v1_dataset_generator
2023-07-31,SPY_PUT,USD,146.146,synthetic,synthetic_v1_dataset_generator
2023-08-31,SPY_PUT,USD,149.0241,synthetic,synthetic_v1_dataset_generator
2023-09-30,SPY_PUT,USD,151.1069,synthetic,synthetic_v1_dataset_generator
2023-10-31,SPY_PUT,USD,152.3396,synthetic,synthetic_v1_dataset_generator
2023-11-30,SPY_PUT,USD,152.6818,synthetic,synthetic_v1_dataset_generator
2023-12-31,SPY_PUT,USD,152.1209,synthetic,synthetic_v1_dataset_generator
2024-01-31,SPY_PUT,USD,150.7075,synthetic,synthetic_v1_dataset_generator
2024-02-29,SPY_PUT,USD,148.5945,synthetic,synthetic_v1_dataset_generator
2024-03-31,SPY_PUT,USD,146.0581,synthetic,synthetic_v1_dataset_generator
2024-04-30,SPY_PUT,USD,143.4815,synthetic,synthetic_v1_dataset_generator
2024-05-31,SPY_PUT,USD,141.303,synthetic,synthetic_v1_dataset_generator
2024-06-30,SPY_PUT,USD,139.9432,synthetic,synthetic_v1_dataset_generator
2024-07-31,SPY_PUT,USD,139.7355,synthetic,synthetic_v1_dataset_generator
2024-08-31,SPY_PUT,USD,140.8741,synthetic,synthetic_v1_dataset_generator
2024-09-30,SPY_PUT,USD,143.3847,synthetic,synthetic_v1_dataset_generator
2024-10-31,SPY_PUT,USD,147.1179,synthetic,synthetic_v1_dataset_generator
2024-11-30,SPY_PUT,USD,151.7629,synthetic,synthetic_v1_dataset_generator
2024-12-31,SPY_PUT,USD,156.8875,synthetic,synthetic_v1_dataset_generator
2025-01-31,SPY_PUT,USD,162.0068,synthetic,synthetic_v1_dataset_generator
2025-02-28,SPY_PUT,USD,166.6726,synthetic,synthetic_v1_dataset_generator
2025-03-31,SPY_PUT,USD,170.5598,synthetic,synthetic_v1_dataset_generator
2025-04-30,SPY_PUT,USD,173.5226,synthetic,synthetic_v1_dataset_generator
2025-05-31,SPY_PUT,USD,175.595,synthetic,synthetic_v1_dataset_generator
2025-06-30,SPY_PUT,USD,176.9416,synthetic,synthetic_v1_dataset_generator
2025-07-31,SPY_PUT,USD,177.7818,synthetic,synthetic_v1_dataset_generator
2025-08-31,SPY_PUT,USD,178.3217,synthetic,synthetic_v1_dataset_generator
2025-09-30,SPY_PUT,USD,178.7189,synthetic,synthetic_v1_dataset_generator
2025-10-31,SPY_PUT,USD,179.0854,synthetic,synthetic_v1_dataset_generator
2025-11-30,SPY_PUT,USD,179.52,synthetic,synthetic_v1_dataset_generator
2025-12-31,SPY_PUT,USD,180.1468,synthetic,synthetic_v1_dataset_generator
2026-01-31,SPY_PUT,USD,181.1394,synthetic,synthetic_v1_dataset_generator
2026-02-28,SPY_PUT,USD,182.7141,synthetic,synthetic_v1_dataset_generator
2026-03-31,SPY_PUT,USD,185.0903,synthetic,synthetic_v1_dataset_generator
2026-04-30,SPY_PUT,USD,188.4278,synthetic,synthetic_v1_dataset_generator
2023-01-31,HSI1,HKD,152.0,synthetic,synthetic_v1_dataset_generator
2023-02-28,HSI1,HKD,159.0928,synthetic,synthetic_v1_dataset_generator
2023-03-31,HSI1,HKD,166.7416,synthetic,synthetic_v1_dataset_generator
2023-04-30,HSI1,HKD,174.1722,synthetic,synthetic_v1_dataset_generator
2023-05-31,HSI1,HKD,180.6293,synthetic,synthetic_v1_dataset_generator
2023-06-30,HSI1,HKD,185.5182,synthetic,synthetic_v1_dataset_generator
2023-07-31,HSI1,HKD,188.5041,synthetic,synthetic_v1_dataset_generator
2023-08-31,HSI1,HKD,189.5282,synthetic,synthetic_v1_dataset_generator
2023-09-30,HSI1,HKD,188.7441,synthetic,synthetic_v1_dataset_generator
2023-10-31,HSI1,HKD,186.4176,synthetic,synthetic_v1_dataset_generator
2023-11-30,HSI1,HKD,182.8451,synthetic,synthetic_v1_dataset_generator
2023-12-31,HSI1,HKD,178.3245,synthetic,synthetic_v1_dataset_generator
2024-01-31,HSI1,HKD,173.1747,synthetic,synthetic_v1_dataset_generator
2024-02-29,HSI1,HKD,167.7752,synthetic,synthetic_v1_dataset_generator
2024-03-31,HSI1,HKD,162.5862,synthetic,synthetic_v1_dataset_generator
2024-04-30,HSI1,HKD,158.1286,synthetic,synthetic_v1_dataset_generator
2024-05-31,HSI1,HKD,154.9254,synthetic,synthetic_v1_dataset_generator
2024-06-30,HSI1,HKD,153.4265,synthetic,synthetic_v1_dataset_generator
2024-07-31,HSI1,HKD,153.9381,synthetic,synthetic_v1_dataset_generator
2024-08-31,HSI1,HKD,156.5692,synthetic,synthetic_v1_dataset_generator
2024-09-30,HSI1,HKD,161.1923,synthetic,synthetic_v1_dataset_generator
2024-10-31,HSI1,HKD,167.421,synthetic,synthetic_v1_dataset_generator
2024-11-30,HSI1,HKD,174.616,synthetic,synthetic_v1_dataset_generator
2024-12-31,HSI1,HKD,181.9461,synthetic,synthetic_v1_dataset_generator
2025-01-31,HSI1,HKD,188.5213,synthetic,synthetic_v1_dataset_generator
2025-02-28,HSI1,HKD,193.5841,synthetic,synthetic_v1_dataset_generator
2025-03-31,HSI1,HKD,196.696,synthetic,synthetic_v1_dataset_generator
2025-04-30,HSI1,HKD,197.8387,synthetic,synthetic_v1_dataset_generator
2025-05-31,HSI1,HKD,197.3785,synthetic,synthetic_v1_dataset_generator
2025-06-30,HSI1,HKD,195.9127,synthetic,synthetic_v1_dataset_generator
2025-07-31,HSI1,HKD,194.0761,synthetic,synthetic_v1_dataset_generator
2025-08-31,HSI1,HKD,192.3875,synthetic,synthetic_v1_dataset_generator
2025-09-30,HSI1,HKD,191.1822,synthetic,synthetic_v1_dataset_generator
2025-10-31,HSI1,HKD,190.625,synthetic,synthetic_v1_dataset_generator
2025-11-30,HSI1,HKD,190.7761,synthetic,synthetic_v1_dataset_generator
2025-12-31,HSI1,HKD,191.6688,synthetic,synthetic_v1_dataset_generator
2026-01-31,HSI1,HKD,193.3674,synthetic,synthetic_v1_dataset_generator
2026-02-28,HSI1,HKD,195.9796,synthetic,synthetic_v1_dataset_generator
2026-03-31,HSI1,HKD,199.6183,synthetic,synthetic_v1_dataset_generator
2026-04-30,HSI1,HKD,204.3218,synthetic,synthetic_v1_dataset_generator
2023-01-31,GMACRO,USD,106.0,synthetic,synthetic_v1_dataset_generator
2023-02-28,GMACRO,USD,108.4331,synthetic,synthetic_v1_dataset_generator
2023-03-31,GMACRO,USD,111.0533,synthetic,synthetic_v1_dataset_generator
2023-04-30,GMACRO,USD,113.6175,synthetic,synthetic_v1_dataset_generator
2023-05-31,GMACRO,USD,115.9056,synthetic,synthetic_v1_dataset_generator
2023-06-30,GMACRO,USD,117.7558,synthetic,synthetic_v1_dataset_generator
2023-07-31,GMACRO,USD,119.0813,synthetic,synthetic_v1_dataset_generator
2023-08-31,GMACRO,USD,119.864,synthetic,synthetic_v1_dataset_generator
2023-09-30,GMACRO,USD,120.1326,synthetic,synthetic_v1_dataset_generator
2023-10-31,GMACRO,USD,119.9353,synthetic,synthetic_v1_dataset_generator
2023-11-30,GMACRO,USD,119.3221,synthetic,synthetic_v1_dataset_generator
2023-12-31,GMACRO,USD,118.3437,synthetic,synthetic_v1_dataset_generator
2024-01-31,GMACRO,USD,117.0645,synthetic,synthetic_v1_dataset_generator
2024-02-29,GMACRO,USD,115.5826,synthetic,synthetic_v1_dataset_generator
2024-03-31,GMACRO,USD,114.0421,synthetic,synthetic_v1_dataset_generator
2024-04-30,GMACRO,USD,112.6301,synthetic,synthetic_v1_dataset_generator
2024-05-31,GMACRO,USD,111.5555,synthetic,synthetic_v1_dataset_generator
2024-06-30,GMACRO,USD,111.0146,synthetic,synthetic_v1_dataset_generator
2024-07-31,GMACRO,USD,111.1542,synthetic,synthetic_v1_dataset_generator
2024-08-31,GMACRO,USD,112.0403,synthetic,synthetic_v1_dataset_generator
2024-09-30,GMACRO,USD,113.6392,synthetic,synthetic_v1_dataset_generator
2024-10-31,GMACRO,USD,115.8138,synthetic,synthetic_v1_dataset_generator
2024-11-30,GMACRO,USD,118.3383,synthetic,synthetic_v1_dataset_generator
2024-12-31,GMACRO,USD,120.9322,synthetic,synthetic_v1_dataset_generator
2025-01-31,GMACRO,USD,123.3112,synthetic,synthetic_v1_dataset_generator
2025-02-28,GMACRO,USD,125.2446,synthetic,synthetic_v1_dataset_generator
2025-03-31,GMACRO,USD,126.6021,synthetic,synthetic_v1_dataset_generator
2025-04-30,GMACRO,USD,127.3741,synthetic,synthetic_v1_dataset_generator
2025-05-31,GMACRO,USD,127.6571,synthetic,synthetic_v1_dataset_generator
2025-06-30,GMACRO,USD,127.6118,synthetic,synthetic_v1_dataset_generator
2025-07-31,GMACRO,USD,127.4121,synthetic,synthetic_v1_dataset_generator
2025-08-31,GMACRO,USD,127.2029,synthetic,synthetic_v1_dataset_generator
2025-09-30,GMACRO,USD,127.0803,synthetic,synthetic_v1_dataset_generator
2025-10-31,GMACRO,USD,127.0949,synthetic,synthetic_v1_dataset_generator
2025-11-30,GMACRO,USD,127.2712,synthetic,synthetic_v1_dataset_generator
2025-12-31,GMACRO,USD,127.6326,synthetic,synthetic_v1_dataset_generator
2026-01-31,GMACRO,USD,128.2185,synthetic,synthetic_v1_dataset_generator
2026-02-28,GMACRO,USD,129.0865,synthetic,synthetic_v1_dataset_generator
2026-03-31,GMACRO,USD,130.2967,synthetic,synthetic_v1_dataset_generator
2026-04-30,GMACRO,USD,131.8819,synthetic,synthetic_v1_dataset_generator
2023-01-31,MKTNEUT,USD,147.0,synthetic,synthetic_v1_dataset_generator
2023-02-28,MKTNEUT,USD,150.3742,synthetic,synthetic_v1_dataset_generator
2023-03-31,MKTNEUT,USD,154.0079,synthetic,synthetic_v1_dataset_generator
2023-04-30,MKTNEUT,USD,157.5639,synthetic,synthetic_v1_dataset_generator
2023-05-31,MKTNEUT,USD,160.737,synthetic,synthetic_v1_dataset_generator
2023-06-30,MKTNEUT,USD,163.3029,synthetic,synthetic_v1_dataset_generator
2023-07-31,MKTNEUT,USD,165.141,synthetic,synthetic_v1_dataset_generator
2023-08-31,MKTNEUT,USD,166.2265,synthetic,synthetic_v1_dataset_generator
2023-09-30,MKTNEUT,USD,166.599,synthetic,synthetic_v1_dataset_generator
2023-10-31,MKTNEUT,USD,166.3254,synthetic,synthetic_v1_dataset_generator
2023-11-30,MKTNEUT,USD,165.475,synthetic,synthetic_v1_dataset_generator
2023-12-31,MKTNEUT,USD,164.1181,synthetic,synthetic_v1_dataset_generator
2024-01-31,MKTNEUT,USD,162.3442,synthetic,synthetic_v1_dataset_generator
2024-02-29,MKTNEUT,USD,160.2891,synthetic,synthetic_v1_dataset_generator
2024-03-31,MKTNEUT,USD,158.1527,synthetic,synthetic_v1_dataset_generator
2024-04-30,MKTNEUT,USD,156.1946,synthetic,synthetic_v1_dataset_generator
2024-05-31,MKTNEUT,USD,154.7043,synthetic,synthetic_v1_dataset_generator
2024-06-30,MKTNEUT,USD,153.9542,synthetic,synthetic_v1_dataset_generator
2024-07-31,MKTNEUT,USD,154.1477,synthetic,synthetic_v1_dataset_generator
2024-08-31,MKTNEUT,USD,155.3766,synthetic,synthetic_v1_dataset_generator
2024-09-30,MKTNEUT,USD,157.594,synthetic,synthetic_v1_dataset_generator
2024-10-31,MKTNEUT,USD,160.6097,synthetic,synthetic_v1_dataset_generator
2024-11-30,MKTNEUT,USD,164.1107,synthetic,synthetic_v1_dataset_generator
2024-12-31,MKTNEUT,USD,167.7078,synthetic,synthetic_v1_dataset_generator
2025-01-31,MKTNEUT,USD,171.0071,synthetic,synthetic_v1_dataset_generator
2025-02-28,MKTNEUT,USD,173.6883,synthetic,synthetic_v1_dataset_generator
2025-03-31,MKTNEUT,USD,175.5709,synthetic,synthetic_v1_dataset_generator
2025-04-30,MKTNEUT,USD,176.6415,synthetic,synthetic_v1_dataset_generator
2025-05-31,MKTNEUT,USD,177.0339,synthetic,synthetic_v1_dataset_generator
2025-06-30,MKTNEUT,USD,176.9711,synthetic,synthetic_v1_dataset_generator
2025-07-31,MKTNEUT,USD,176.6941,synthetic,synthetic_v1_dataset_generator
2025-08-31,MKTNEUT,USD,176.404,synthetic,synthetic_v1_dataset_generator
2025-09-30,MKTNEUT,USD,176.234,synthetic,synthetic_v1_dataset_generator
2025-10-31,MKTNEUT,USD,176.2542,synthetic,synthetic_v1_dataset_generator
2025-11-30,MKTNEUT,USD,176.4988,synthetic,synthetic_v1_dataset_generator
2025-12-31,MKTNEUT,USD,176.9999,synthetic,synthetic_v1_dataset_generator
2026-01-31,MKTNEUT,USD,177.8124,synthetic,synthetic_v1_dataset_generator
2026-02-28,MKTNEUT,USD,179.0162,synthetic,synthetic_v1_dataset_generator
2026-03-31,MKTNEUT,USD,180.6945,synthetic,synthetic_v1_dataset_generator
2026-04-30,MKTNEUT,USD,182.8928,synthetic,synthetic_v1_dataset_generator
2023-01-31,DBC,USD,146.0,synthetic,synthetic_v1_dataset_generator
2023-02-28,DBC,USD,149.3513,synthetic,synthetic_v1_dataset_generator
2023-03-31,DBC,USD,152.9602,synthetic,synthetic_v1_dataset_generator
2023-04-30,DBC,USD,156.492,synthetic,synthetic_v1_dataset_generator
2023-05-31,DBC,USD,159.6436,synthetic,synthetic_v1_dataset_generator
2023-06-30,DBC,USD,162.192,synthetic,synthetic_v1_dataset_generator
2023-07-31,DBC,USD,164.0176,synthetic,synthetic_v1_dataset_generator
2023-08-31,DBC,USD,165.0957,synthetic,synthetic_v1_dataset_generator
2023-09-30,DBC,USD,165.4656,synthetic,synthetic_v1_dataset_generator
2023-10-31,DBC,USD,165.1939,synthetic,synthetic_v1_dataset_generator
2023-11-30,DBC,USD,164.3494,synthetic,synthetic_v1_dataset_generator
2023-12-31,DBC,USD,163.0017,synthetic,synthetic_v1_dataset_generator
2024-01-31,DBC,USD,161.2398,synthetic,synthetic_v1_dataset_generator
2024-02-29,DBC,USD,159.1987,synthetic,synthetic_v1_dataset_generator
2024-03-31,DBC,USD,157.0769,synthetic,synthetic_v1_dataset_generator
2024-04-30,DBC,USD,155.1321,synthetic,synthetic_v1_dataset_generator
2024-05-31,DBC,USD,153.6519,synthetic,synthetic_v1_dataset_generator
2024-06-30,DBC,USD,152.9069,synthetic,synthetic_v1_dataset_generator
2024-07-31,DBC,USD,153.0991,synthetic,synthetic_v1_dataset_generator
2024-08-31,DBC,USD,154.3196,synthetic,synthetic_v1_dataset_generator
2024-09-30,DBC,USD,156.5219,synthetic,synthetic_v1_dataset_generator
2024-10-31,DBC,USD,159.5171,synthetic,synthetic_v1_dataset_generator
2024-11-30,DBC,USD,162.9943,synthetic,synthetic_v1_dataset_generator
2024-12-31,DBC,USD,166.567,synthetic,synthetic_v1_dataset_generator
2025-01-31,DBC,USD,169.8438,synthetic,synthetic_v1_dataset_generator
2025-02-28,DBC,USD,172.5067,synthetic,synthetic_v1_dataset_generator
2025-03-31,DBC,USD,174.3765,synthetic,synthetic_v1_dataset_generator
2025-04-30,DBC,USD,175.4398,synthetic,synthetic_v1_dataset_generator
2025-05-31,DBC,USD,175.8296,synthetic,synthetic_v1_dataset_generator
2025-06-30,DBC,USD,175.7672,synthetic,synthetic_v1_dataset_generator
2025-07-31,DBC,USD,175.4921,synthetic,synthetic_v1_dataset_generator
2025-08-31,DBC,USD,175.204,synthetic,synthetic_v1_dataset_generator
2025-09-30,DBC,USD,175.0351,synthetic,synthetic_v1_dataset_generator
2025-10-31,DBC,USD,175.0552,synthetic,synthetic_v1_dataset_generator
2025-11-30,DBC,USD,175.2981,synthetic,synthetic_v1_dataset_generator
2025-12-31,DBC,USD,175.7958,synthetic,synthetic_v1_dataset_generator
2026-01-31,DBC,USD,176.6028,synthetic,synthetic_v1_dataset_generator
2026-02-28,DBC,USD,177.7984,synthetic,synthetic_v1_dataset_generator
2026-03-31,DBC,USD,179.4653,synthetic,synthetic_v1_dataset_generator
2026-04-30,DBC,USD,181.6486,synthetic,synthetic_v1_dataset_generator
2023-01-31,VNQ,USD,120.0,synthetic,synthetic_v1_dataset_generator
2023-02-28,VNQ,USD,122.7545,synthetic,synthetic_v1_dataset_generator
2023-03-31,VNQ,USD,125.7207,synthetic,synthetic_v1_dataset_generator
2023-04-30,VNQ,USD,128.6236,synthetic,synthetic_v1_dataset_generator
2023-05-31,VNQ,USD,131.2139,synthetic,synthetic_v1_dataset_generator
