date,fund_id,fund_name,nav_usd_m,investment_geography,mandate_sector,strategy,source
2023-05-31,PF_LIONROCK_CREDIT,LionRock Asia Private Credit Fund,13.5626,Southeast Asia,Diversified Credit,Asia Private Credit,synthetic_v1_dataset_generator
2023-06-30,PF_LIONROCK_CREDIT,LionRock Asia Private Credit Fund,13.6804,Southeast Asia,Diversified Credit,Asia Private Credit,synthetic_v1_dataset_generator
2023-07-31,PF_LIONROCK_CREDIT,LionRock Asia Private Credit Fund,13.7793,Southeast Asia,Diversified Credit,Asia Private Credit,synthetic_v1_dataset_generator
2023-08-31,PF_LIONROCK_CREDIT,LionRock Asia Private Credit Fund,13.8599,Southeast Asia,Diversified Credit,Asia Private Credit,synthetic_v1_dataset_generator
2023-09-30,PF_LIONROCK_CREDIT,LionRock Asia Private Credit Fund,13.9246,Southeast Asia,Diversified Credit,Asia Private Credit,synthetic_v1_dataset_generator
2023-10-31,PF_LIONROCK_CREDIT,LionRock Asia Private Credit Fund,13.9757,Southeast Asia,Diversified Credit,Asia Private Credit,synthetic_v1_dataset_generator
2023-11-30,PF_LIONROCK_CREDIT,LionRock Asia Private Credit Fund,14.0154,Southeast Asia,Diversified Credit,Asia Private Credit,synthetic_v1_dataset_generator
2023-12-31,PF_LIONROCK_CREDIT,LionRock Asia Private Credit Fund,14.0449,Southeast Asia,Diversified Credit,Asia Private Credit,synthetic_v1_dataset_generator
2024-01-31,PF_LIONROCK_CREDIT,LionRock Asia Private Credit Fund,14.066,Southeast Asia,Diversified Credit,Asia Private Credit,synthetic_v1_dataset_generator
2024-02-29,PF_LIONROCK_CREDIT,LionRock Asia Private Credit Fund,14.081,Southeast Asia,Diversified Credit,Asia Private Credit,synthetic_v1_dataset_generator
2024-03-31,PF_LIONROCK_CREDIT,LionRock Asia Private Credit Fund,14.0943,Southeast Asia,Diversified Credit,Asia Private Credit,synthetic_v1_dataset_generator
2024-04-30,PF_LIONROCK_CREDIT,LionRock Asia Private Credit Fund,14.1121,Southeast Asia,Diversified Credit,Asia Private Credit,synthetic_v1_dataset_generator
2024-05-31,PF_LIONROCK_CREDIT,LionRock Asia Private Credit Fund,14.1419,Southeast Asia,Diversified Credit,Asia Private Credit,synthetic_v1_dataset_generator
2024-06-30,PF_LIONROCK_CREDIT,LionRock Asia Private Credit Fund,14.1913,Southeast Asia,Diversified Credit,Asia Private Credit,synthetic_v1_dataset_generator
2024-07-31,PF_LIONROCK_CREDIT,LionRock Asia Private Credit Fund,14.2663,Southeast Asia,Diversified Credit,Asia Private Credit,synthetic_v1_dataset_generator
2024-08-31,PF_LIONROCK_CREDIT,LionRock Asia Private Credit Fund,14.3695,Southeast Asia,Diversified Credit,Asia Private Credit,synthetic_v1_dataset_generator
2024-09-30,PF_LIONROCK_CREDIT,LionRock Asia Private Credit Fund,14.4994,Southeast Asia,Diversified Credit,Asia Private Credit,synthetic_v1_dataset_generator
2024-10-31,PF_LIONROCK_CREDIT,LionRock Asia Private Credit Fund,14.6499,Southeast Asia,Diversified Credit,Asia Private Credit,synthetic_v1_dataset_generator
2024-11-30,PF_LIONROCK_CREDIT,LionRock Asia Private Credit Fund,14.8116,Southeast Asia,Diversified Credit,Asia Private Credit,synthetic_v1_dataset_generator
2024-12-31,PF_LIONROCK_CREDIT,LionRock Asia Private Credit Fund,14.9734,Southeast Asia,Diversified Credit,Asia Private Credit,synthetic_v1_dataset_generator
2025-01-31,PF_LIONROCK_CREDIT,LionRock Asia Private Credit Fund,15.1245,Southeast Asia,Diversified Credit,Asia Private Credit,synthetic_v1_dataset_generator
2025-02-28,PF_LIONROCK_CREDIT,LionRock Asia Private Credit Fund,15.2571,Southeast Asia,Diversified Credit,Asia Private Credit,synthetic_v1_dataset_generator
2025-03-31,PF_LIONROCK_CREDIT,LionRock Asia Private Credit Fund,15.3677,Southeast Asia,Diversified Credit,Asia Private Credit,synthetic_v1_dataset_generator
2025-04-30,PF_LIONROCK_CREDIT,LionRock Asia Private Credit Fund,15.4573,Southeast Asia,Diversified Credit,Asia Private Credit,synthetic_v1_dataset_generator
2025-05-31,PF_LIONROCK_CREDIT,LionRock Asia Private Credit Fund,15.5306,Southeast Asia,Diversified Credit,Asia Private Credit,synthetic_v1_dataset_generator
2025-06-30,PF_LIONROCK_CREDIT,LionRock Asia Private Credit Fund,15.5945,Southeast Asia,Diversified Credit,Asia Private Credit,synthetic_v1_dataset_generator
2025-07-31,PF_LIONROCK_CREDIT,LionRock Asia Private Credit Fund,15.6558,Southeast Asia,Diversified Credit,Asia Private Credit,synthetic_v1_dataset_generator
2025-08-31,PF_LIONROCK_CREDIT,LionRock Asia Private Credit Fund,15.72,Southeast Asia,Diversified Credit,Asia Private Credit,synthetic_v1_dataset_generator
2025-09-30,PF_LIONROCK_CREDIT,LionRock Asia Private Credit Fund,15.7901,Southeast Asia,Diversified Credit,Asia Private Credit,synthetic_v1_dataset_generator
2025-10-31,PF_LIONROCK_CREDIT,LionRock Asia Private Credit Fund,15.8673,Southeast Asia,Diversified Credit,Asia Private Credit,synthetic_v1_dataset_generator
2025-11-30,PF_LIONROCK_CREDIT,LionRock Asia Private Credit Fund,15.9515,Southeast Asia,Diversified Credit,Asia Private Credit,synthetic_v1_dataset_generator
2025-12-31,PF_LIONROCK_CREDIT,LionRock Asia Private Credit Fund,16.0424,Southeast Asia,Diversified Credit,Asia Private Credit,synthetic_v1_dataset_generator
2026-01-31,PF_LIONROCK_CREDIT,LionRock Asia Private Credit Fund,16.141,Southeast Asia,Diversified Credit,Asia Private Credit,synthetic_v1_dataset_generator
2026-02-28,PF_LIONROCK_CREDIT,LionRock Asia Private Credit Fund,16.2488,Southeast Asia,Diversified Credit,Asia Private Credit,synthetic_v1_dataset_generator
2026-03-31,PF_LIONROCK_CREDIT,LionRock Asia Private Credit Fund,16.368,Southeast Asia,Diversified Credit,Asia Private Credit,synthetic_v1_dataset_generator
2026-04-30,PF_LIONROCK_CREDIT,LionRock Asia Private Credit Fund,16.5,Southeast Asia,Diversified Credit,Asia Private Credit,synthetic_v1_dataset_generator
2023-01-31,PF_HARBOUR_CORE_RE,Harbour Core Real Estate Fund,15.9903,Global / Multi-region,Real Estate,Core Real Estate,synthetic_v1_dataset_generator
2023-02-28,PF_HARBOUR_CORE_RE,Harbour Core Real Estate Fund,16.2088,Global / Multi-region,Real Estate,Core Real Estate,synthetic_v1_dataset_generator
2023-03-31,PF_HARBOUR_CORE_RE,Harbour Core Real Estate Fund,16.4312,Global / Multi-region,Real Estate,Core Real Estate,synthetic_v1_dataset_generator
2023-04-30,PF_HARBOUR_CORE_RE,Harbour Core Real Estate Fund,16.6421,Global / Multi-region,Real Estate,Core Real Estate,synthetic_v1_dataset_generator
2023-05-31,PF_HARBOUR_CORE_RE,Harbour Core Real Estate Fund,16.8281,Global / Multi-region,Real Estate,Core Real Estate,synthetic_v1_dataset_generator
2023-06-30,PF_HARBOUR_CORE_RE,Harbour Core Real Estate Fund,16.9802,Global / Multi-region,Real Estate,Core Real Estate,synthetic_v1_dataset_generator
2023-07-31,PF_HARBOUR_CORE_RE,Harbour Core Real Estate Fund,17.0943,Global / Multi-region,Real Estate,Core Real Estate,synthetic_v1_dataset_generator
2023-08-31,PF_HARBOUR_CORE_RE,Harbour Core Real Estate Fund,17.1708,Global / Multi-region,Real Estate,Core Real Estate,synthetic_v1_dataset_generator
2023-09-30,PF_HARBOUR_CORE_RE,Harbour Core Real Estate Fund,17.2135,Global / Multi-region,Real Estate,Core Real Estate,synthetic_v1_dataset_generator
2023-10-31,PF_HARBOUR_CORE_RE,Harbour Core Real Estate Fund,17.2282,Global / Multi-region,Real Estate,Core Real Estate,synthetic_v1_dataset_generator
2023-11-30,PF_HARBOUR_CORE_RE,Harbour Core Real Estate Fund,17.2209,Global / Multi-region,Real Estate,Core Real Estate,synthetic_v1_dataset_generator
2023-12-31,PF_HARBOUR_CORE_RE,Harbour Core Real Estate Fund,17.1979,Global / Multi-region,Real Estate,Core Real Estate,synthetic_v1_dataset_generator
2024-01-31,PF_HARBOUR_CORE_RE,Harbour Core Real Estate Fund,17.1658,Global / Multi-region,Real Estate,Core Real Estate,synthetic_v1_dataset_generator
2024-02-29,PF_HARBOUR_CORE_RE,Harbour Core Real Estate Fund,17.1324,Global / Multi-region,Real Estate,Core Real Estate,synthetic_v1_dataset_generator
2024-03-31,PF_HARBOUR_CORE_RE,Harbour Core Real Estate Fund,17.1065,Global / Multi-region,Real Estate,Core Real Estate,synthetic_v1_dataset_generator
2024-04-30,PF_HARBOUR_CORE_RE,Harbour Core Real Estate Fund,17.0984,Global / Multi-region,Real Estate,Core Real Estate,synthetic_v1_dataset_generator
2024-05-31,PF_HARBOUR_CORE_RE,Harbour Core Real Estate Fund,17.1186,Global / Multi-region,Real Estate,Core Real Estate,synthetic_v1_dataset_generator
2024-06-30,PF_HARBOUR_CORE_RE,Harbour Core Real Estate Fund,17.1765,Global / Multi-region,Real Estate,Core Real Estate,synthetic_v1_dataset_generator
2024-07-31,PF_HARBOUR_CORE_RE,Harbour Core Real Estate Fund,17.2778,Global / Multi-region,Real Estate,Core Real Estate,synthetic_v1_dataset_generator
2024-08-31,PF_HARBOUR_CORE_RE,Harbour Core Real Estate Fund,17.4234,Global / Multi-region,Real Estate,Core Real Estate,synthetic_v1_dataset_generator
2024-09-30,PF_HARBOUR_CORE_RE,Harbour Core Real Estate Fund,17.6083,Global / Multi-region,Real Estate,Core Real Estate,synthetic_v1_dataset_generator
2024-10-31,PF_HARBOUR_CORE_RE,Harbour Core Real Estate Fund,17.8215,Global / Multi-region,Real Estate,Core Real Estate,synthetic_v1_dataset_generator
2024-11-30,PF_HARBOUR_CORE_RE,Harbour Core Real Estate Fund,18.0473,Global / Multi-region,Real Estate,Core Real Estate,synthetic_v1_dataset_generator
2024-12-31,PF_HARBOUR_CORE_RE,Harbour Core Real Estate Fund,18.2682,Global / Multi-region,Real Estate,Core Real Estate,synthetic_v1_dataset_generator
2025-01-31,PF_HARBOUR_CORE_RE,Harbour Core Real Estate Fund,18.468,Global / Multi-region,Real Estate,Core Real Estate,synthetic_v1_dataset_generator
2025-02-28,PF_HARBOUR_CORE_RE,Harbour Core Real Estate Fund,18.6347,Global / Multi-region,Real Estate,Core Real Estate,synthetic_v1_dataset_generator
2025-03-31,PF_HARBOUR_CORE_RE,Harbour Core Real Estate Fund,18.7628,Global / Multi-region,Real Estate,Core Real Estate,synthetic_v1_dataset_generator
2025-04-30,PF_HARBOUR_CORE_RE,Harbour Core Real Estate Fund,18.8542,Global / Multi-region,Real Estate,Core Real Estate,synthetic_v1_dataset_generator
2025-05-31,PF_HARBOUR_CORE_RE,Harbour Core Real Estate Fund,18.9165,Global / Multi-region,Real Estate,Core Real Estate,synthetic_v1_dataset_generator
2025-06-30,PF_HARBOUR_CORE_RE,Harbour Core Real Estate Fund,18.9611,Global / Multi-region,Real Estate,Core Real Estate,synthetic_v1_dataset_generator
2025-07-31,PF_HARBOUR_CORE_RE,Harbour Core Real Estate Fund,18.9999,Global / Multi-region,Real Estate,Core Real Estate,synthetic_v1_dataset_generator
2025-08-31,PF_HARBOUR_CORE_RE,Harbour Core Real Estate Fund,19.0436,Global / Multi-region,Real Estate,Core Real Estate,synthetic_v1_dataset_generator
2025-09-30,PF_HARBOUR_CORE_RE,Harbour Core Real Estate Fund,19.0994,Global / Multi-region,Real Estate,Core Real Estate,synthetic_v1_dataset_generator
2025-10-31,PF_HARBOUR_CORE_RE,Harbour Core Real Estate Fund,19.1719,Global / Multi-region,Real Estate,Core Real Estate,synthetic_v1_dataset_generator
2025-11-30,PF_HARBOUR_CORE_RE,Harbour Core Real Estate Fund,19.2626,Global / Multi-region,Real Estate,Core Real Estate,synthetic_v1_dataset_generator
2025-12-31,PF_HARBOUR_CORE_RE,Harbour Core Real Estate Fund,19.3724,Global / Multi-region,Real Estate,Core Real Estate,synthetic_v1_dataset_generator
2026-01-31,PF_HARBOUR_CORE_RE,Harbour Core Real Estate Fund,19.5012,Global / Multi-region,Real Estate,Core Real Estate,synthetic_v1_dataset_generator
2026-02-28,PF_HARBOUR_CORE_RE,Harbour Core Real Estate Fund,19.6494,Global / Multi-region,Real Estate,Core Real Estate,synthetic_v1_dataset_generator
2026-03-31,PF_HARBOUR_CORE_RE,Harbour Core Real Estate Fund,19.8164,Global / Multi-region,Real Estate,Core Real Estate,synthetic_v1_dataset_generator
2026-04-30,PF_HARBOUR_CORE_RE,Harbour Core Real Estate Fund,20.0,Global / Multi-region,Real Estate,Core Real Estate,synthetic_v1_dataset_generator
2023-01-31,PF_METRO_LOGISTICS,Metro Logistics Fund,9.994,Southeast Asia,Industrial Real Estate,Logistics Real Estate,synthetic_v1_dataset_generator
2023-02-28,PF_METRO_LOGISTICS,Metro Logistics Fund,10.1305,Southeast Asia,Industrial Real Estate,Logistics Real Estate,synthetic_v1_dataset_generator
2023-03-31,PF_METRO_LOGISTICS,Metro Logistics Fund,10.2695,Southeast Asia,Industrial Real Estate,Logistics Real Estate,synthetic_v1_dataset_generator
2023-04-30,PF_METRO_LOGISTICS,Metro Logistics Fund,10.4013,Southeast Asia,Industrial Real Estate,Logistics Real Estate,synthetic_v1_dataset_generator
2023-05-31,PF_METRO_LOGISTICS,Metro Logistics Fund,10.5176,Southeast Asia,Industrial Real Estate,Logistics Real Estate,synthetic_v1_dataset_generator
2023-06-30,PF_METRO_LOGISTICS,Metro Logistics Fund,10.6126,Southeast Asia,Industrial Real Estate,Logistics Real Estate,synthetic_v1_dataset_generator
2023-07-31,PF_METRO_LOGISTICS,Metro Logistics Fund,10.6839,Southeast Asia,Industrial Real Estate,Logistics Real Estate,synthetic_v1_dataset_generator
2023-08-31,PF_METRO_LOGISTICS,Metro Logistics Fund,10.7317,Southeast Asia,Industrial Real Estate,Logistics Real Estate,synthetic_v1_dataset_generator
2023-09-30,PF_METRO_LOGISTICS,Metro Logistics Fund,10.7585,Southeast Asia,Industrial Real Estate,Logistics Real Estate,synthetic_v1_dataset_generator
2023-10-31,PF_METRO_LOGISTICS,Metro Logistics Fund,10.7676,Southeast Asia,Industrial Real Estate,Logistics Real Estate,synthetic_v1_dataset_generator
2023-11-30,PF_METRO_LOGISTICS,Metro Logistics Fund,10.763,Southeast Asia,Industrial Real Estate,Logistics Real Estate,synthetic_v1_dataset_generator
2023-12-31,PF_METRO_LOGISTICS,Metro Logistics Fund,10.7487,Southeast Asia,Industrial Real Estate,Logistics Real Estate,synthetic_v1_dataset_generator
2024-01-31,PF_METRO_LOGISTICS,Metro Logistics Fund,10.7287,Southeast Asia,Industrial Real Estate,Logistics Real Estate,synthetic_v1_dataset_generator
2024-02-29,PF_METRO_LOGISTICS,Metro Logistics Fund,10.7077,Southeast Asia,Industrial Real Estate,Logistics Real Estate,synthetic_v1_dataset_generator
2024-03-31,PF_METRO_LOGISTICS,Metro Logistics Fund,10.6916,Southeast Asia,Industrial Real Estate,Logistics Real Estate,synthetic_v1_dataset_generator
2024-04-30,PF_METRO_LOGISTICS,Metro Logistics Fund,10.6865,Southeast Asia,Industrial Real Estate,Logistics Real Estate,synthetic_v1_dataset_generator
2024-05-31,PF_METRO_LOGISTICS,Metro Logistics Fund,10.6992,Southeast Asia,Industrial Real Estate,Logistics Real Estate,synthetic_v1_dataset_generator
2024-06-30,PF_METRO_LOGISTICS,Metro Logistics Fund,10.7353,Southeast Asia,Industrial Real Estate,Logistics Real Estate,synthetic_v1_dataset_generator
2024-07-31,PF_METRO_LOGISTICS,Metro Logistics Fund,10.7986,Southeast Asia,Industrial Real Estate,Logistics Real Estate,synthetic_v1_dataset_generator
2024-08-31,PF_METRO_LOGISTICS,Metro Logistics Fund,10.8896,Southeast Asia,Industrial Real Estate,Logistics Real Estate,synthetic_v1_dataset_generator
2024-09-30,PF_METRO_LOGISTICS,Metro Logistics Fund,11.0052,Southeast Asia,Industrial Real Estate,Logistics Real Estate,synthetic_v1_dataset_generator
2024-10-31,PF_METRO_LOGISTICS,Metro Logistics Fund,11.1384,Southeast Asia,Industrial Real Estate,Logistics Real Estate,synthetic_v1_dataset_generator
2024-11-30,PF_METRO_LOGISTICS,Metro Logistics Fund,11.2795,Southeast Asia,Industrial Real Estate,Logistics Real Estate,synthetic_v1_dataset_generator
2024-12-31,PF_METRO_LOGISTICS,Metro Logistics Fund,11.4176,Southeast Asia,Industrial Real Estate,Logistics Real Estate,synthetic_v1_dataset_generator
2025-01-31,PF_METRO_LOGISTICS,Metro Logistics Fund,11.5425,Southeast Asia,Industrial Real Estate,Logistics Real Estate,synthetic_v1_dataset_generator
2025-02-28,PF_METRO_LOGISTICS,Metro Logistics Fund,11.6467,Southeast Asia,Industrial Real Estate,Logistics Real Estate,synthetic_v1_dataset_generator
2025-03-31,PF_METRO_LOGISTICS,Metro Logistics Fund,11.7268,Southeast Asia,Industrial Real Estate,Logistics Real Estate,synthetic_v1_dataset_generator
2025-04-30,PF_METRO_LOGISTICS,Metro Logistics Fund,11.7839,Southeast Asia,Industrial Real Estate,Logistics Real Estate,synthetic_v1_dataset_generator
2025-05-31,PF_METRO_LOGISTICS,Metro Logistics Fund,11.8228,Southeast Asia,Industrial Real Estate,Logistics Real Estate,synthetic_v1_dataset_generator
2025-06-30,PF_METRO_LOGISTICS,Metro Logistics Fund,11.8507,Southeast Asia,Industrial Real Estate,Logistics Real Estate,synthetic_v1_dataset_generator
2025-07-31,PF_METRO_LOGISTICS,Metro Logistics Fund,11.875,Southeast Asia,Industrial Real Estate,Logistics Real Estate,synthetic_v1_dataset_generator
2025-08-31,PF_METRO_LOGISTICS,Metro Logistics Fund,11.9022,Southeast Asia,Industrial Real Estate,Logistics Real Estate,synthetic_v1_dataset_generator
2025-09-30,PF_METRO_LOGISTICS,Metro Logistics Fund,11.9372,Southeast Asia,Industrial Real Estate,Logistics Real Estate,synthetic_v1_dataset_generator
2025-10-31,PF_METRO_LOGISTICS,Metro Logistics Fund,11.9824,Southeast Asia,Industrial Real Estate,Logistics Real Estate,synthetic_v1_dataset_generator
2025-11-30,PF_METRO_LOGISTICS,Metro Logistics Fund,12.0391,Southeast Asia,Industrial Real Estate,Logistics Real Estate,synthetic_v1_dataset_generator
2025-12-31,PF_METRO_LOGISTICS,Metro Logistics Fund,12.1077,Southeast Asia,Industrial Real Estate,Logistics Real Estate,synthetic_v1_dataset_generator
2026-01-31,PF_METRO_LOGISTICS,Metro Logistics Fund,12.1883,Southeast Asia,Industrial Real Estate,Logistics Real Estate,synthetic_v1_dataset_generator
2026-02-28,PF_METRO_LOGISTICS,Metro Logistics Fund,12.2809,Southeast Asia,Industrial Real Estate,Logistics Real Estate,synthetic_v1_dataset_generator
2026-03-31,PF_METRO_LOGISTICS,Metro Logistics Fund,12.3853,Southeast Asia,Industrial Real Estate,Logistics Real Estate,synthetic_v1_dataset_generator
2026-04-30,PF_METRO_LOGISTICS,Metro Logistics Fund,12.5,Southeast Asia,Industrial Real Estate,Logistics Real Estate,synthetic_v1_dataset_generator
2023-01-31,PF_HOME_MULTIFAMILY,HomeStone Multifamily Fund,9.5942,North America,Residential Real Estate,US Multifamily,synthetic_v1_dataset_generator
2023-02-28,PF_HOME_MULTIFAMILY,HomeStone Multifamily Fund,9.7253,North America,Residential Real Estate,US Multifamily,synthetic_v1_dataset_generator
2023-03-31,PF_HOME_MULTIFAMILY,HomeStone Multifamily Fund,9.8587,North America,Residential Real Estate,US Multifamily,synthetic_v1_dataset_generator
2023-04-30,PF_HOME_MULTIFAMILY,HomeStone Multifamily Fund,9.9853,North America,Residential Real Estate,US Multifamily,synthetic_v1_dataset_generator
2023-05-31,PF_HOME_MULTIFAMILY,HomeStone Multifamily Fund,10.0969,North America,Residential Real Estate,US Multifamily,synthetic_v1_dataset_generator
2023-06-30,PF_HOME_MULTIFAMILY,HomeStone Multifamily Fund,10.1881,North America,Residential Real Estate,US Multifamily,synthetic_v1_dataset_generator
2023-07-31,PF_HOME_MULTIFAMILY,HomeStone Multifamily Fund,10.2566,North America,Residential Real Estate,US Multifamily,synthetic_v1_dataset_generator
2023-08-31,PF_HOME_MULTIFAMILY,HomeStone Multifamily Fund,10.3025,North America,Residential Real Estate,US Multifamily,synthetic_v1_dataset_generator
2023-09-30,PF_HOME_MULTIFAMILY,HomeStone Multifamily Fund,10.3281,North America,Residential Real Estate,US Multifamily,synthetic_v1_dataset_generator
2023-10-31,PF_HOME_MULTIFAMILY,HomeStone Multifamily Fund,10.3369,North America,Residential Real Estate,US Multifamily,synthetic_v1_dataset_generator
2023-11-30,PF_HOME_MULTIFAMILY,HomeStone Multifamily Fund,10.3325,North America,Residential Real Estate,US Multifamily,synthetic_v1_dataset_generator
2023-12-31,PF_HOME_MULTIFAMILY,HomeStone Multifamily Fund,10.3187,North America,Residential Real Estate,US Multifamily,synthetic_v1_dataset_generator
2024-01-31,PF_HOME_MULTIFAMILY,HomeStone Multifamily Fund,10.2995,North America,Residential Real Estate,US Multifamily,synthetic_v1_dataset_generator
2024-02-29,PF_HOME_MULTIFAMILY,HomeStone Multifamily Fund,10.2794,North America,Residential Real Estate,US Multifamily,synthetic_v1_dataset_generator
2024-03-31,PF_HOME_MULTIFAMILY,HomeStone Multifamily Fund,10.2639,North America,Residential Real Estate,US Multifamily,synthetic_v1_dataset_generator
2024-04-30,PF_HOME_MULTIFAMILY,HomeStone Multifamily Fund,10.259,North America,Residential Real Estate,US Multifamily,synthetic_v1_dataset_generator
2024-05-31,PF_HOME_MULTIFAMILY,HomeStone Multifamily Fund,10.2712,North America,Residential Real Estate,US Multifamily,synthetic_v1_dataset_generator
2024-06-30,PF_HOME_MULTIFAMILY,HomeStone Multifamily Fund,10.3059,North America,Residential Real Estate,US Multifamily,synthetic_v1_dataset_generator
2024-07-31,PF_HOME_MULTIFAMILY,HomeStone Multifamily Fund,10.3667,North America,Residential Real Estate,US Multifamily,synthetic_v1_dataset_generator
2024-08-31,PF_HOME_MULTIFAMILY,HomeStone Multifamily Fund,10.4541,North America,Residential Real Estate,US Multifamily,synthetic_v1_dataset_generator
2024-09-30,PF_HOME_MULTIFAMILY,HomeStone Multifamily Fund,10.565,North America,Residential Real Estate,US Multifamily,synthetic_v1_dataset_generator
2024-10-31,PF_HOME_MULTIFAMILY,HomeStone Multifamily Fund,10.6929,North America,Residential Real Estate,US Multifamily,synthetic_v1_dataset_generator
2024-11-30,PF_HOME_MULTIFAMILY,HomeStone Multifamily Fund,10.8284,North America,Residential Real Estate,US Multifamily,synthetic_v1_dataset_generator
2024-12-31,PF_HOME_MULTIFAMILY,HomeStone Multifamily Fund,10.9609,North America,Residential Real Estate,US Multifamily,synthetic_v1_dataset_generator
2025-01-31,PF_HOME_MULTIFAMILY,HomeStone Multifamily Fund,11.0808,North America,Residential Real Estate,US Multifamily,synthetic_v1_dataset_generator
2025-02-28,PF_HOME_MULTIFAMILY,HomeStone Multifamily Fund,11.1808,North America,Residential Real Estate,US Multifamily,synthetic_v1_dataset_generator
2025-03-31,PF_HOME_MULTIFAMILY,HomeStone Multifamily Fund,11.2577,North America,Residential Real Estate,US Multifamily,synthetic_v1_dataset_generator
2025-04-30,PF_HOME_MULTIFAMILY,HomeStone Multifamily Fund,11.3125,North America,Residential Real Estate,US Multifamily,synthetic_v1_dataset_generator
2025-05-31,PF_HOME_MULTIFAMILY,HomeStone Multifamily Fund,11.3499,North America,Residential Real Estate,US Multifamily,synthetic_v1_dataset_generator
2025-06-30,PF_HOME_MULTIFAMILY,HomeStone Multifamily Fund,11.3766,North America,Residential Real Estate,US Multifamily,synthetic_v1_dataset_generator
2025-07-31,PF_HOME_MULTIFAMILY,HomeStone Multifamily Fund,11.4,North America,Residential Real Estate,US Multifamily,synthetic_v1_dataset_generator
2025-08-31,PF_HOME_MULTIFAMILY,HomeStone Multifamily Fund,11.4261,North America,Residential Real Estate,US Multifamily,synthetic_v1_dataset_generator
2025-09-30,PF_HOME_MULTIFAMILY,HomeStone Multifamily Fund,11.4597,North America,Residential Real Estate,US Multifamily,synthetic_v1_dataset_generator
2025-10-31,PF_HOME_MULTIFAMILY,HomeStone Multifamily Fund,11.5031,North America,Residential Real Estate,US Multifamily,synthetic_v1_dataset_generator
2025-11-30,PF_HOME_MULTIFAMILY,HomeStone Multifamily Fund,11.5576,North America,Residential Real Estate,US Multifamily,synthetic_v1_dataset_generator
2025-12-31,PF_HOME_MULTIFAMILY,HomeStone Multifamily Fund,11.6234,North America,Residential Real Estate,US Multifamily,synthetic_v1_dataset_generator
2026-01-31,PF_HOME_MULTIFAMILY,HomeStone Multifamily Fund,11.7007,North America,Residential Real Estate,US Multifamily,synthetic_v1_dataset_generator
2026-02-28,PF_HOME_MULTIFAMILY,HomeStone Multifamily Fund,11.7897,North America,Residential Real Estate,US Multifamily,synthetic_v1_dataset_generator
2026-03-31,PF_HOME_MULTIFAMILY,HomeStone Multifamily Fund,11.8898,North America,Residential Real Estate,US Multifamily,synthetic_v1_dataset_generator
2026-04-30,PF_HOME_MULTIFAMILY,HomeStone Multifamily Fund,12.0,North America,Residential Real Estate,US Multifamily,synthetic_v1_dataset_generator
2023-01-31,PF_APAC_LOGISTICS,APAC Logistics Real Estate Fund,6.3961,Japan,Industrial Real Estate,APAC Logistics,synthetic_v1_dataset_generator
2023-02-28,PF_APAC_LOGISTICS,APAC Logistics Real Estate Fund,6.4835,Japan,Industrial Real Estate,APAC Logistics,synthetic_v1_dataset_generator
2023-03-31,PF_APAC_LOGISTICS,APAC Logistics Real Estate Fund,6.5725,Japan,Industrial Real Estate,APAC Logistics,synthetic_v1_dataset_generator
2023-04-30,PF_APAC_LOGISTICS,APAC Logistics Real Estate Fund,6.6568,Japan,Industrial Real Estate,APAC Logistics,synthetic_v1_dataset_generator
2023-05-31,PF_APAC_LOGISTICS,APAC Logistics Real Estate Fund,6.7313,Japan,Industrial Real Estate,APAC Logistics,synthetic_v1_dataset_generator
2023-06-30,PF_APAC_LOGISTICS,APAC Logistics Real Estate Fund,6.7921,Japan,Industrial Real Estate,APAC Logistics,synthetic_v1_dataset_generator
2023-07-31,PF_APAC_LOGISTICS,APAC Logistics Real Estate Fund,6.8377,Japan,Industrial Real Estate,APAC Logistics,synthetic_v1_dataset_generator
2023-08-31,PF_APAC_LOGISTICS,APAC Logistics Real Estate Fund,6.8683,Japan,Industrial Real Estate,APAC Logistics,synthetic_v1_dataset_generator
2023-09-30,PF_APAC_LOGISTICS,APAC Logistics Real Estate Fund,6.8854,Japan,Industrial Real Estate,APAC Logistics,synthetic_v1_dataset_generator
2023-10-31,PF_APAC_LOGISTICS,APAC Logistics Real Estate Fund,6.8913,Japan,Industrial Real Estate,APAC Logistics,synthetic_v1_dataset_generator
2023-11-30,PF_APAC_LOGISTICS,APAC Logistics Real Estate Fund,6.8883,Japan,Industrial Real Estate,APAC Logistics,synthetic_v1_dataset_generator
2023-12-31,PF_APAC_LOGISTICS,APAC Logistics Real Estate Fund,6.8791,Japan,Industrial Real Estate,APAC Logistics,synthetic_v1_dataset_generator
2024-01-31,PF_APAC_LOGISTICS,APAC Logistics Real Estate Fund,6.8663,Japan,Industrial Real Estate,APAC Logistics,synthetic_v1_dataset_generator
2024-02-29,PF_APAC_LOGISTICS,APAC Logistics Real Estate Fund,6.853,Japan,Industrial Real Estate,APAC Logistics,synthetic_v1_dataset_generator
2024-03-31,PF_APAC_LOGISTICS,APAC Logistics Real Estate Fund,6.8426,Japan,Industrial Real Estate,APAC Logistics,synthetic_v1_dataset_generator
2024-04-30,PF_APAC_LOGISTICS,APAC Logistics Real Estate Fund,6.8394,Japan,Industrial Real Estate,APAC Logistics,synthetic_v1_dataset_generator
