date,position_id,holding_id,holding_name,instrument_type,position_side,market_value_usd_m,signed_notional_usd_m,gross_notional_usd_m,delta_adjusted_exposure_usd_m,current_exposure_basis,nav_weight,gross_weight,net_weight,asset_class,sub_asset_class,gics_sector_pti,gics_industry_group_pti,region_taxonomy_pti,market_cap_bucket_pti,liquidity_bucket,underlying_reference,lookthrough_method,classification_status
2025-07-31,H_GLD,H_GLD,SPDR Gold Shares,etf,long,9.7528,9.7528,9.7528,9.7528,etf,0.013653843811551531,0.013653843811551531,0.013653843811551531,Hedge Funds / Absolute Return,Gold / Defensive,Commodities / Precious Metals,Gold,Global / Multi-region,Non-classifiable,Liquid,GLD,benchmark_proxy,proxy
2025-07-31,H_GMACRO,H_GMACRO,Global Macro Hedge Fund Sleeve,fund,long,17.3899,17.3899,17.3899,17.3899,fund,0.024345724150859237,0.024345724150859237,0.024345724150859237,Hedge Funds / Absolute Return,Global Macro,Multi-Strategy,Global Macro,Global / Multi-region,Non-classifiable,Semi-Liquid,GMACRO,mandate_proxy,proxy
2025-07-31,H_GOOGL,H_GOOGL,Alphabet Class A,equity,long,8.4915,8.4915,8.4915,8.4915,equity,0.01188803366477215,0.01188803366477215,0.01188803366477215,Global Public Equities,US Mega-cap Technology,Communication Services,Interactive Media,North America,Mega Cap,Liquid,GOOGL,direct,direct
2025-07-31,H_HSI_FUT,H_HSI_FUT,Hang Seng Index Tactical Long Future,future,long,2.3746,8.54856,8.54856,8.54856,signed_notional,0.0033244214497283103,0.011967917219021917,0.011967917219021917,Global Public Equities,Greater China Tactical Overlay,Multi-Sector / Diversified,Equity Index Future,Greater China,Large Cap,Liquid,2800.HK,underlying_proxy,proxy
2025-07-31,H_HSTECH,H_HSTECH,Hang Seng TECH ETF-style Exposure,etf,long,9.4985,9.4985,9.4985,9.4985,etf,0.013297825798132046,0.013297825798132046,0.013297825798132046,Global Public Equities,Hong Kong / China Technology,Information Technology,Technology ETF,Greater China,Large Cap,Liquid,3067.HK,lookthrough,lookthrough
2025-07-31,H_HYG,H_HYG,iShares High Yield Corporate Bond ETF,etf,long,8.8306,8.8306,8.8306,8.8306,etf,0.012362771015737732,0.012362771015737732,0.012362771015737732,Fixed Income & Liquid Credit,High Yield Credit,Fixed Income / Credit,High Yield Credit,North America,Non-classifiable,Liquid,HYG,benchmark_proxy,proxy
2025-07-31,H_IGIB,H_IGIB,iShares 5-10 Year Investment Grade Corporate Bond ETF,etf,long,11.7741,11.7741,11.7741,11.7741,etf,0.01648364802124404,0.01648364802124404,0.01648364802124404,Fixed Income & Liquid Credit,Investment Grade Credit,Fixed Income / Credit,Investment Grade Credit,North America,Non-classifiable,Liquid,IGIB,benchmark_proxy,proxy
2025-07-31,H_INDA,H_INDA,iShares MSCI India ETF,etf,long,6.495,6.495,6.495,6.495,etf,0.009092949261343122,0.009092949261343122,0.009092949261343122,Global Public Equities,India Equities,Multi-Sector / Diversified,India Equity ETF,India,All Cap,Liquid,INDA,lookthrough,lookthrough
2025-07-31,H_JD,H_JD,JD.com ADR,equity,long,4.7493,4.7493,4.7493,4.7493,equity,0.006648982898675425,0.006648982898675425,0.006648982898675425,Global Public Equities,China E-commerce ADR,Consumer Discretionary,Broadline Retail,Greater China,Large Cap,Liquid,JD,direct,direct
2025-07-31,H_LQD,H_LQD,iShares Investment Grade Corporate Bond ETF,etf,long,7.8494,7.8494,7.8494,7.8494,etf,0.01098909868082936,0.01098909868082936,0.01098909868082936,Fixed Income & Liquid Credit,Investment Grade Credit,Fixed Income / Credit,Investment Grade Credit,North America,Non-classifiable,Liquid,LQD,benchmark_proxy,proxy
2025-07-31,H_MKTNEUT,H_MKTNEUT,Equity Market Neutral Fund Sleeve,fund,long,15.4577,15.4577,15.4577,15.4577,fund,0.021640659245121412,0.021640659245121412,0.021640659245121412,Hedge Funds / Absolute Return,Equity Market Neutral,Multi-Strategy,Equity Market Neutral,Global / Multi-region,Non-classifiable,Semi-Liquid,MKTNEUT,mandate_proxy,proxy
2025-07-31,H_MSFT,H_MSFT,Microsoft,equity,long,9.435,9.435,9.435,9.435,equity,0.013208926294191278,0.013208926294191278,0.013208926294191278,Global Public Equities,US Mega-cap Technology,Information Technology,Software,North America,Mega Cap,Liquid,MSFT,direct,direct
2025-07-31,H_NQ_SHORT,H_NQ_SHORT,Nasdaq Overlay Short Future,future,short,1.887,-11.322,11.322,-11.322,signed_notional,0.0026417852588382557,0.015850711553029532,-0.015850711553029532,Global Public Equities,Technology Overlay,Information Technology,Equity Index Future,North America,Mega Cap,Liquid,QQQ,underlying_proxy,proxy
2025-07-31,H_NVDA,H_NVDA,NVIDIA,equity,long,7.548,7.548,7.548,7.548,equity,0.010567141035353023,0.010567141035353023,0.010567141035353023,Global Public Equities,US Semiconductor Growth,Information Technology,Semiconductors,North America,Mega Cap,Liquid,NVDA,direct,direct
2025-07-31,H_PDD,H_PDD,PDD Holdings ADR,equity,long,5.6991,5.6991,5.6991,5.6991,equity,0.007978695478879227,0.007978695478879227,0.007978695478879227,Global Public Equities,China Internet ADR,Consumer Discretionary,Broadline Retail,Greater China,Large Cap,Liquid,PDD,direct,direct
2025-07-31,H_PF_APAC_LOGISTICS,H_PF_APAC_LOGISTICS,APAC Logistics Real Estate Fund,private_fund,long,7.6,7.6,7.6,7.6,private_fund,0.010639940629131288,0.010639940629131288,0.010639940629131288,Real Estate,APAC Logistics,Industrial Real Estate,APAC Logistics,Japan,Non-classifiable,Illiquid,,mandate_proxy,proxy
2025-07-31,H_PF_APEX_SECONDARIES_II,H_PF_APEX_SECONDARIES_II,Apex Secondaries Fund II,private_fund,long,18.9643,18.9643,18.9643,18.9643,private_fund,0.02654987185171507,0.02654987185171507,0.02654987185171507,Private Equity,Secondaries,Diversified / Secondaries,Secondaries,Global / Multi-region,Non-classifiable,Illiquid,,mandate_proxy,proxy
2025-07-31,H_PF_ATLAS_COINV_I,H_PF_ATLAS_COINV_I,Atlas Co-Investment Fund I,private_fund,long,20.8607,20.8607,20.8607,20.8607,private_fund,0.029204817037120932,0.029204817037120932,0.029204817037120932,Private Equity,Co-investment,Business Services,Co-investment,North America,Non-classifiable,Illiquid,,mandate_proxy,proxy
2025-07-31,H_PF_BLUE_HORIZON_III,H_PF_BLUE_HORIZON_III,Blue Horizon Ventures III,private_fund,long,16.8467,16.8467,16.8467,16.8467,private_fund,0.023585248394313956,0.023585248394313956,0.023585248394313956,Venture Capital / Growth,US Technology VC,Information Technology,US Technology VC,North America,Non-classifiable,Illiquid,,mandate_proxy,proxy
2025-07-31,H_PF_CLIMATE_ALPHA,H_PF_CLIMATE_ALPHA,Climate Alpha Fund,private_fund,long,14.0389,14.0389,14.0389,14.0389,private_fund,0.019654350328725166,0.019654350328725166,0.019654350328725166,Venture Capital / Growth,Climate Technology,Climate / Industrials,Climate Technology,Global / Multi-region,Non-classifiable,Illiquid,,mandate_proxy,proxy
2025-07-31,H_PF_COVE_SPECIALTY_FIN,H_PF_COVE_SPECIALTY_FIN,Cove Specialty Finance Fund,private_fund,long,13.2837,13.2837,13.2837,13.2837,private_fund,0.018597076228314646,0.018597076228314646,0.018597076228314646,Private Credit,Specialty Finance,Financials,Specialty Finance,North America,Non-classifiable,Illiquid,,mandate_proxy,proxy
2025-07-31,H_PF_CRESCENT_DIRECT_LEND,H_PF_CRESCENT_DIRECT_LEND,Crescent Direct Lending Fund,private_fund,long,18.9768,18.9768,18.9768,18.9768,private_fund,0.02656737175406561,0.02656737175406561,0.02656737175406561,Private Credit,Senior Direct Lending,Diversified Credit,Senior Direct Lending,North America,Non-classifiable,Illiquid,,mandate_proxy,proxy
2025-07-31,H_PF_DIGITAL_INFRA,H_PF_DIGITAL_INFRA,Horizon Digital Infrastructure Fund,private_fund,long,7.555,7.555,7.555,7.555,private_fund,0.010576940980669327,0.010576940980669327,0.010576940980669327,Infrastructure,Digital Infrastructure,Diversified,Digital Infrastructure,Global / Multi-region,Non-classifiable,Illiquid,,mandate_proxy,proxy
2025-07-31,H_PF_DRAGONBRIDGE,H_PF_DRAGONBRIDGE,DragonBridge Greater China Fund,private_fund,long,26.55,26.55,26.55,26.55,private_fund,0.03716979259255733,0.03716979259255733,0.03716979259255733,Private Equity,Asia Buyout / Greater China,Consumer / Industrials,Asia Buyout / Greater China,Greater China,Non-classifiable,Illiquid,,mandate_proxy,proxy
2025-07-31,H_PF_GLOBAL_GROWTH_II,H_PF_GLOBAL_GROWTH_II,Redwood Growth Fund II,private_fund,long,18.7186,18.7186,18.7186,18.7186,private_fund,0.026205893771112754,0.026205893771112754,0.026205893771112754,Venture Capital / Growth,Global Growth Equity,Information Technology / Consumer,Global Growth Equity,Global / Multi-region,Non-classifiable,Illiquid,,mandate_proxy,proxy
2025-07-31,H_PF_HARBOR_PEAK_V,H_PF_HARBOR_PEAK_V,Harbor Peak Partners V,private_fund,long,28.4464,28.4464,28.4464,28.4464,private_fund,0.0398247377779632,0.0398247377779632,0.0398247377779632,Private Equity,Secondaries,Diversified / Secondaries,Secondaries,Global / Multi-region,Non-classifiable,Illiquid,,mandate_proxy,proxy
2025-07-31,H_PF_HARBOUR_CORE_RE,H_PF_HARBOUR_CORE_RE,Harbour Core Real Estate Fund,private_fund,long,18.9999,18.9999,18.9999,18.9999,private_fund,0.02659971157360942,0.02659971157360942,0.02659971157360942,Real Estate,Core Real Estate,Real Estate,Core Real Estate,Global / Multi-region,Non-classifiable,Illiquid,,mandate_proxy,proxy
2025-07-31,H_PF_HOME_MULTIFAMILY,H_PF_HOME_MULTIFAMILY,HomeStone Multifamily Fund,private_fund,long,11.4,11.4,11.4,11.4,private_fund,0.015959910943696934,0.015959910943696934,0.015959910943696934,Real Estate,US Multifamily,Residential Real Estate,US Multifamily,North America,Non-classifiable,Illiquid,,mandate_proxy,proxy
2025-07-31,H_PF_INDIA_DIGITAL,H_PF_INDIA_DIGITAL,Indigo India Digital Growth Fund,private_fund,long,11.2311,11.2311,11.2311,11.2311,private_fund,0.01572345226313637,0.01572345226313637,0.01572345226313637,Venture Capital / Growth,India Digital Growth,Information Technology,India Digital Growth,India,Non-classifiable,Illiquid,,mandate_proxy,proxy
2025-07-31,H_PF_INFRA_CORE,H_PF_INFRA_CORE,Evergreen Core Infrastructure Fund,private_fund,long,11.3326,11.3326,11.3326,11.3326,private_fund,0.015865551470222793,0.015865551470222793,0.015865551470222793,Infrastructure,Core Infrastructure,Infrastructure,Core Infrastructure,Global / Multi-region,Non-classifiable,Illiquid,,mandate_proxy,proxy
2025-07-31,H_PF_LIONROCK_CREDIT,H_PF_LIONROCK_CREDIT,LionRock Asia Private Credit Fund,private_fund,long,15.6558,15.6558,15.6558,15.6558,private_fund,0.021917997697572845,0.021917997697572845,0.021917997697572845,Private Credit,Asia Private Credit,Diversified Credit,Asia Private Credit,Southeast Asia,Non-classifiable,Illiquid,,mandate_proxy,proxy
2025-07-31,H_PF_METRO_LOGISTICS,H_PF_METRO_LOGISTICS,Metro Logistics Fund,private_fund,long,11.875,11.875,11.875,11.875,private_fund,0.016624907233017638,0.016624907233017638,0.016624907233017638,Real Estate,Logistics Real Estate,Industrial Real Estate,Logistics Real Estate,Southeast Asia,Non-classifiable,Illiquid,,mandate_proxy,proxy
2025-07-31,H_PF_NORTHSTAR_IV,H_PF_NORTHSTAR_IV,Northstar Buyout Fund IV,private_fund,long,33.1875,33.1875,33.1875,33.1875,private_fund,0.046462240740696666,0.046462240740696666,0.046462240740696666,Private Equity,Buyout,Industrials,Buyout,North America,Non-classifiable,Illiquid,,mandate_proxy,proxy
2025-07-31,H_PF_RENEWABLES_II,H_PF_RENEWABLES_II,SolarBridge Renewables Fund II,private_fund,long,9.4438,9.4438,9.4438,9.4438,private_fund,0.01322124622544606,0.01322124622544606,0.01322124622544606,Infrastructure,Renewables,Utilities / Infrastructure,Renewables,Global / Multi-region,Non-classifiable,Illiquid,,mandate_proxy,proxy
2025-07-31,H_PF_SEEDSPRING_I,H_PF_SEEDSPRING_I,SeedSpring Southeast Asia VC Fund I,private_fund,long,9.3593,9.3593,9.3593,9.3593,private_fund,0.013102946885556377,0.013102946885556377,0.013102946885556377,Venture Capital / Growth,Southeast Asia VC,Information Technology / Consumer,Southeast Asia VC,Southeast Asia,Non-classifiable,Illiquid,,mandate_proxy,proxy
2025-07-31,H_PF_SPRING_OPP_CREDIT,H_PF_SPRING_OPP_CREDIT,Spring Point Opportunistic Credit Fund,private_fund,long,16.1303,16.1303,16.1303,16.1303,private_fund,0.02258229399079953,0.02258229399079953,0.02258229399079953,Private Credit,Opportunistic Credit,Special Situations Credit,Opportunistic Credit,Global / Multi-region,Non-classifiable,Illiquid,,mandate_proxy,proxy
2025-07-31,H_QAI,H_QAI,Multi-Strategy Liquid Alternatives ETF Proxy,etf,long,6.7628,6.7628,6.7628,6.7628,etf,0.009467867169301196,0.009467867169301196,0.009467867169301196,Hedge Funds / Absolute Return,Multi-Strategy Absolute Return,Multi-Strategy,Absolute Return,Global / Multi-region,Non-classifiable,Liquid,QAI,benchmark_proxy,proxy
2025-07-31,H_QQQ,H_QQQ,Invesco QQQ Trust,etf,long,22.644,22.644,22.644,22.644,etf,0.031701423106059064,0.031701423106059064,0.031701423106059064,Global Public Equities,US Technology / Growth,Information Technology,Growth / Technology ETF,North America,Mega Cap,Liquid,QQQ,lookthrough,lookthrough
2025-07-31,H_SPY,H_SPY,SPDR S&P 500 ETF,etf,long,37.74,37.74,37.74,37.74,etf,0.05283570517676511,0.05283570517676511,0.05283570517676511,Global Public Equities,US Large Cap Core,Multi-Sector / Diversified,Broad Market ETF,North America,Multi Cap,Liquid,SPY,lookthrough,lookthrough
2025-07-31,H_SPY_PUT,H_SPY_PUT,S&P 500 Protective Put Overlay,listed_option,long,1.887,-7.548,11.322,-7.548,delta_adjusted_exposure,0.0026417852588382557,0.015850711553029532,-0.010567141035353023,Global Public Equities,Options Overlay,Multi-Sector / Diversified,Equity Index Option,North America,Multi Cap,Liquid,SPY,underlying_proxy,proxy
2025-07-31,H_TLT,H_TLT,iShares 20+ Year Treasury Bond ETF,etf,long,13.7365,13.7365,13.7365,13.7365,etf,0.019230992691060784,0.019230992691060784,0.019230992691060784,Fixed Income & Liquid Credit,Long Duration Treasuries,Fixed Income / Sovereign,Government Bonds,North America,Non-classifiable,Liquid,TLT,benchmark_proxy,proxy
2025-07-31,H_VNQ,H_VNQ,US Listed REIT ETF Proxy,etf,long,5.7966,5.7966,5.7966,5.7966,etf,0.008115194717213477,0.008115194717213477,0.008115194717213477,Hedge Funds / Absolute Return,Listed Real Estate,Real Estate,REITs,North America,Mid Cap,Liquid,VNQ,lookthrough,lookthrough
2025-08-31,H_2800HK,H_2800HK,Tracker Fund of Hong Kong ETF,etf,long,11.2991,11.2991,11.2991,11.2991,etf,0.01579437717321032,0.01579437717321032,0.01579437717321032,Global Public Equities,Hong Kong Broad Market,Multi-Sector / Diversified,Hong Kong Equity ETF,Greater China,Large Cap,Liquid,2800.HK,lookthrough,lookthrough
2025-08-31,H_ACWI,H_ACWI,iShares MSCI ACWI ETF,etf,long,18.8288,18.8288,18.8288,18.8288,etf,0.026319721829078647,0.026319721829078647,0.026319721829078647,Global Public Equities,Global Equity Core,Multi-Sector / Diversified,Broad Market ETF,Global / Multi-region,Multi Cap,Liquid,ACWI,lookthrough,lookthrough
2025-08-31,H_AGG,H_AGG,iShares Core US Aggregate Bond ETF,etf,long,23.5264,23.5264,23.5264,23.5264,etf,0.03288623298561968,0.03288623298561968,0.03288623298561968,Fixed Income & Liquid Credit,US Aggregate Bonds,Fixed Income / Credit,Aggregate Bonds,North America,Non-classifiable,Liquid,AGG,benchmark_proxy,proxy
2025-08-31,H_BABA,H_BABA,Alibaba ADR,equity,long,6.5911,6.5911,6.5911,6.5911,equity,0.009213328440879942,0.009213328440879942,0.009213328440879942,Global Public Equities,China Internet ADR,Consumer Discretionary,Broadline Retail,Greater China,Large Cap,Liquid,BABA,direct,direct
2025-08-31,H_BIL,H_BIL,SPDR 1-3 Month T-Bill ETF,etf,long,7.8421,7.8421,7.8421,7.8421,etf,0.01096203106707903,0.01096203106707903,0.01096203106707903,Fixed Income & Liquid Credit,Treasury Bills,Fixed Income / Sovereign,Treasury Bills,North America,Non-classifiable,Liquid,BIL,benchmark_proxy,proxy
2025-08-31,H_BRKB,H_BRKB,Berkshire Hathaway Class B,equity,long,11.3564,11.3564,11.3564,11.3564,equity,0.01587447362443431,0.01587447362443431,0.01587447362443431,Global Public Equities,US Quality Compounder,Financials,Multi-Sector Holdings,North America,Mega Cap,Liquid,BRK.B,direct,direct
2025-08-31,H_CASH_HKD,H_CASH_HKD,HKD Working Capital,cash,long,2.3786,2.3786,2.3786,2.3786,cash,0.0033249113242822944,0.0033249113242822944,0.0033249113242822944,Cash & Liquidity,Cash Accounts,Cash,Cash,Global / Multi-region,Non-classifiable,Cash,,direct,direct
2025-08-31,H_CASH_JPY,H_CASH_JPY,JPY Treasury Buffer,cash,long,1.5857,1.5857,1.5857,1.5857,cash,0.002216560954727333,0.002216560954727333,0.002216560954727333,Cash & Liquidity,Cash Accounts,Cash,Cash,Global / Multi-region,Non-classifiable,Cash,,direct,direct
2025-08-31,H_CASH_OPS_USD,H_CASH_OPS_USD,USD Operating Cash,cash,long,11.8929,11.8929,11.8929,11.8929,cash,0.01662441683702888,0.01662441683702888,0.01662441683702888,Cash & Liquidity,Cash Accounts,Cash,Cash,Global / Multi-region,Non-classifiable,Cash,,direct,direct
2025-08-31,H_CASH_RESERVE_USD,H_CASH_RESERVE_USD,USD Liquidity Reserve,cash,long,4.4598,4.4598,4.4598,4.4598,cash,0.0062341038947423605,0.0062341038947423605,0.0062341038947423605,Cash & Liquidity,Cash Accounts,Cash,Cash,Global / Multi-region,Non-classifiable,Cash,,direct,direct
2025-08-31,H_CASH_SGD,H_CASH_SGD,SGD Near-Term Reserve,cash,long,1.9821,1.9821,1.9821,1.9821,cash,0.002770666247313519,0.002770666247313519,0.002770666247313519,Cash & Liquidity,Cash Accounts,Cash,Cash,Global / Multi-region,Non-classifiable,Cash,,direct,direct
2025-08-31,H_CNYA,H_CNYA,iShares MSCI China A ETF,etf,long,7.5327,7.5327,7.5327,7.5327,etf,0.010529538187346019,0.010529538187346019,0.010529538187346019,Global Public Equities,China A-Shares,Multi-Sector / Diversified,China A-Shares ETF,Greater China,All Cap,Liquid,CNYA,lookthrough,lookthrough
2025-08-31,H_DBC,H_DBC,Broad Commodities ETF Proxy,etf,long,7.7162,7.7162,7.7162,7.7162,etf,0.010786042529398403,0.010786042529398403,0.010786042529398403,Hedge Funds / Absolute Return,Commodities,Commodities,Broad Commodities,Global / Multi-region,Non-classifiable,Liquid,DBC,benchmark_proxy,proxy
2025-08-31,H_DBMF,H_DBMF,Managed Futures ETF Proxy,etf,long,9.6452,9.6452,9.6452,9.6452,etf,0.013482483269556709,0.013482483269556709,0.013482483269556709,Hedge Funds / Absolute Return,Managed Futures,Multi-Strategy,Managed Futures,Global / Multi-region,Non-classifiable,Liquid,DBMF,benchmark_proxy,proxy
2025-08-31,H_EEM,H_EEM,iShares MSCI Emerging Markets ETF,etf,long,6.5901,6.5901,6.5901,6.5901,etf,0.009211930597054043,0.009211930597054043,0.009211930597054043,Global Public Equities,Emerging Markets Core,Multi-Sector / Diversified,EM Equity ETF,Global / Multi-region,All Cap,Liquid,EEM,lookthrough,lookthrough
2025-08-31,H_EMB,H_EMB,iShares Emerging Markets Bond ETF,etf,long,7.8421,7.8421,7.8421,7.8421,etf,0.01096203106707903,0.01096203106707903,0.01096203106707903,Fixed Income & Liquid Credit,EM Sovereign / Credit,Fixed Income / Credit,EM Debt,Global / Multi-region,Non-classifiable,Liquid,EMB,benchmark_proxy,proxy
2025-08-31,H_ES_SHORT,H_ES_SHORT,S&P 500 Overlay Short Future,future,short,2.8391,-17.0346,17.0346,-17.0346,signed_notional,0.0039686184061085775,0.023811710436651465,-0.023811710436651465,Global Public Equities,Equity Index Overlay,Multi-Sector / Diversified,Equity Index Future,North America,Multi Cap,Liquid,SPY,underlying_proxy,proxy
2025-08-31,H_EWJ,H_EWJ,iShares MSCI Japan ETF,etf,long,6.5405,6.5405,6.5405,6.5405,etf,0.009142597543289475,0.009142597543289475,0.009142597543289475,Global Public Equities,Japan Equities,Multi-Sector / Diversified,Japan Equity ETF,Japan,Large Cap,Liquid,EWJ,lookthrough,lookthrough
2025-08-31,H_EWS,H_EWS,iShares MSCI Singapore ETF,etf,long,2.7199,2.7199,2.7199,2.7199,etf,0.00380199542206147,0.00380199542206147,0.00380199542206147,Global Public Equities,Southeast Asia Equities,Multi-Sector / Diversified,Southeast Asia Equity ETF,Southeast Asia,Large Cap,Liquid,EWS,lookthrough,lookthrough
2025-08-31,H_EWY,H_EWY,iShares MSCI South Korea ETF,etf,long,4.6335,4.6335,4.6335,4.6335,etf,0.006476909367300937,0.006476909367300937,0.006476909367300937,Global Public Equities,Korea Equities,Multi-Sector / Diversified,Korea Equity ETF,Korea,Large Cap,Liquid,EWY,lookthrough,lookthrough
2025-08-31,H_GLD,H_GLD,SPDR Gold Shares,etf,long,9.7374,9.7374,9.7374,9.7374,etf,0.013611364470304553,0.013611364470304553,0.013611364470304553,Hedge Funds / Absolute Return,Gold / Defensive,Commodities / Precious Metals,Gold,Global / Multi-region,Non-classifiable,Liquid,GLD,benchmark_proxy,proxy
2025-08-31,H_GMACRO,H_GMACRO,Global Macro Hedge Fund Sleeve,fund,long,17.3614,17.3614,17.3614,17.3614,fund,0.02426852579895511,0.02426852579895511,0.02426852579895511,Hedge Funds / Absolute Return,Global Macro,Multi-Strategy,Global Macro,Global / Multi-region,Non-classifiable,Semi-Liquid,GMACRO,mandate_proxy,proxy
2025-08-31,H_GOOGL,H_GOOGL,Alphabet Class A,equity,long,8.5173,8.5173,8.5173,8.5173,equity,0.011905855218325732,0.011905855218325732,0.011905855218325732,Global Public Equities,US Mega-cap Technology,Communication Services,Interactive Media,North America,Mega Cap,Liquid,GOOGL,direct,direct
2025-08-31,H_HSI_FUT,H_HSI_FUT,Hang Seng Index Tactical Long Future,future,long,2.354,8.4744,8.4744,8.4744,signed_notional,0.00329052436616519,0.011845887718194684,0.011845887718194684,Global Public Equities,Greater China Tactical Overlay,Multi-Sector / Diversified,Equity Index Future,Greater China,Large Cap,Liquid,2800.HK,underlying_proxy,proxy
2025-08-31,H_HSTECH,H_HSTECH,Hang Seng TECH ETF-style Exposure,etf,long,9.4159,9.4159,9.4159,9.4159,etf,0.01316195768027817,0.01316195768027817,0.01316195768027817,Global Public Equities,Hong Kong / China Technology,Information Technology,Technology ETF,Greater China,Large Cap,Liquid,3067.HK,lookthrough,lookthrough
2025-08-31,H_HYG,H_HYG,iShares High Yield Corporate Bond ETF,etf,long,8.8224,8.8224,8.8224,8.8224,etf,0.01233233736960738,0.01233233736960738,0.01233233736960738,Fixed Income & Liquid Credit,High Yield Credit,Fixed Income / Credit,High Yield Credit,North America,Non-classifiable,Liquid,HYG,benchmark_proxy,proxy
2025-08-31,H_IGIB,H_IGIB,iShares 5-10 Year Investment Grade Corporate Bond ETF,etf,long,11.7632,11.7632,11.7632,11.7632,etf,0.01644311649280984,0.01644311649280984,0.01644311649280984,Fixed Income & Liquid Credit,Investment Grade Credit,Fixed Income / Credit,Investment Grade Credit,North America,Non-classifiable,Liquid,IGIB,benchmark_proxy,proxy
2025-08-31,H_INDA,H_INDA,iShares MSCI India ETF,etf,long,6.5066,6.5066,6.5066,6.5066,etf,0.009095210637591514,0.009095210637591514,0.009095210637591514,Global Public Equities,India Equities,Multi-Sector / Diversified,India Equity ETF,India,All Cap,Liquid,INDA,lookthrough,lookthrough
2025-08-31,H_JD,H_JD,JD.com ADR,equity,long,4.7079,4.7079,4.7079,4.7079,equity,0.0065809089479477905,0.0065809089479477905,0.0065809089479477905,Global Public Equities,China E-commerce ADR,Consumer Discretionary,Broadline Retail,Greater China,Large Cap,Liquid,JD,direct,direct
2025-08-31,H_LQD,H_LQD,iShares Investment Grade Corporate Bond ETF,etf,long,7.8421,7.8421,7.8421,7.8421,etf,0.01096203106707903,0.01096203106707903,0.01096203106707903,Fixed Income & Liquid Credit,Investment Grade Credit,Fixed Income / Credit,Investment Grade Credit,North America,Non-classifiable,Liquid,LQD,benchmark_proxy,proxy
2025-08-31,H_MKTNEUT,H_MKTNEUT,Equity Market Neutral Fund Sleeve,fund,long,15.4323,15.4323,15.4323,15.4323,fund,0.021571945274414216,0.021571945274414216,0.021571945274414216,Hedge Funds / Absolute Return,Equity Market Neutral,Multi-Strategy,Equity Market Neutral,Global / Multi-region,Non-classifiable,Semi-Liquid,MKTNEUT,mandate_proxy,proxy
2025-08-31,H_MSFT,H_MSFT,Microsoft,equity,long,9.4637,9.4637,9.4637,9.4637,equity,0.01322877461515612,0.01322877461515612,0.01322877461515612,Global Public Equities,US Mega-cap Technology,Information Technology,Software,North America,Mega Cap,Liquid,MSFT,direct,direct
2025-08-31,H_NQ_SHORT,H_NQ_SHORT,Nasdaq Overlay Short Future,future,short,1.8927,-11.356200000000001,11.356200000000001,-11.356200000000001,signed_notional,0.002645699009278188,0.01587419405566913,-0.01587419405566913,Global Public Equities,Technology Overlay,Information Technology,Equity Index Future,North America,Mega Cap,Liquid,QQQ,underlying_proxy,proxy
2025-08-31,H_NVDA,H_NVDA,NVIDIA,equity,long,7.5709,7.5709,7.5709,7.5709,equity,0.010582935821495342,0.010582935821495342,0.010582935821495342,Global Public Equities,US Semiconductor Growth,Information Technology,Semiconductors,North America,Mega Cap,Liquid,NVDA,direct,direct
2025-08-31,H_PDD,H_PDD,PDD Holdings ADR,equity,long,5.6495,5.6495,5.6495,5.6495,equity,0.007897118694413867,0.007897118694413867,0.007897118694413867,Global Public Equities,China Internet ADR,Consumer Discretionary,Broadline Retail,Greater China,Large Cap,Liquid,PDD,direct,direct
2025-08-31,H_PF_APAC_LOGISTICS,H_PF_APAC_LOGISTICS,APAC Logistics Real Estate Fund,private_fund,long,7.6174,7.6174,7.6174,7.6174,private_fund,0.010647935559399625,0.010647935559399625,0.010647935559399625,Real Estate,APAC Logistics,Industrial Real Estate,APAC Logistics,Japan,Non-classifiable,Illiquid,,mandate_proxy,proxy
2025-08-31,H_PF_APEX_SECONDARIES_II,H_PF_APEX_SECONDARIES_II,Apex Secondaries Fund II,private_fund,long,19.0574,19.0574,19.0574,19.0574,private_fund,0.026639268927679056,0.026639268927679056,0.026639268927679056,Private Equity,Secondaries,Diversified / Secondaries,Secondaries,Global / Multi-region,Non-classifiable,Illiquid,,mandate_proxy,proxy
2025-08-31,H_PF_ATLAS_COINV_I,H_PF_ATLAS_COINV_I,Atlas Co-Investment Fund I,private_fund,long,20.9631,20.9631,20.9631,20.9631,private_fund,0.029303139906693924,0.029303139906693924,0.029303139906693924,Private Equity,Co-investment,Business Services,Co-investment,North America,Non-classifiable,Illiquid,,mandate_proxy,proxy
2025-08-31,H_PF_BLUE_HORIZON_III,H_PF_BLUE_HORIZON_III,Blue Horizon Ventures III,private_fund,long,16.9117,16.9117,16.9117,16.9117,private_fund,0.023639915430448532,0.023639915430448532,0.023639915430448532,Venture Capital / Growth,US Technology VC,Information Technology,US Technology VC,North America,Non-classifiable,Illiquid,,mandate_proxy,proxy
2025-08-31,H_PF_CLIMATE_ALPHA,H_PF_CLIMATE_ALPHA,Climate Alpha Fund,private_fund,long,14.0931,14.0931,14.0931,14.0931,private_fund,0.019699952822770875,0.019699952822770875,0.019699952822770875,Venture Capital / Growth,Climate Technology,Climate / Industrials,Climate Technology,Global / Multi-region,Non-classifiable,Illiquid,,mandate_proxy,proxy
